img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,img17,img18,img19,img20,img21,img22,img23,img24,img25,img26,img27,img28,img29,img30,img31,img32,img33,img34,img35,img36,img37
3.743585627414795,-2.3447719626429073,0.5585197920253826,-4.561647410978357,-0.37220110317832855,6.541882765411859,2.4275241987917067,8.2898381400753,2.9760977451470456,4.818895359862294,3.444038128050188,1.3088122661105768,-3.5729349272801727,-1.2676567675209363,0.7993872600349974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.017533313838045572,3.095306720310802,-0.941314991756153,-0.7021248377347096,-7.594556238369794,-4.59329147234864,4.636203733367754,0.5386356091601403,2.426106860593581,2.1681554595007295,-4.924221055606018,1.8302830067105695,-0.619803534519491,-3.3616864770551924,-7.952375800816466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.279922578107591,-4.8249996112047615,4.911282119111165,-0.6463127985221888,3.144748760038434,-2.9634104309742284,1.881461760736645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.688038369669857,2.0090192367025814,5.819113955615309,2.1254473830241345,3.921084157716244,-4.73888468894986,-1.3159085511596018,-5.791414138433094,-4.412351841890405,-1.2986665900254373,-1.5331119203409287,-2.9718855460597826,1.0273781029067042,-3.338672019679038,2.0533635917575577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4143036351264957,0.9852528335246546,2.5681258219008622,3.9737949197808913,-0.854880706344872,-2.1237450964137734,-1.567306040078332,2.1831808169909337,-5.096820460953041,-1.1862549638793318,3.628000992121086,4.066027064298593,1.4209559201742223,1.5423954979058312,-1.3185333936007595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9649186024116272,0.3507360157213526,-0.4516363190835886,-0.5562127859686292,-0.5063512213934498,2.9498349713623497,2.7477411348822685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9072645337958036,5.449637063479937,1.5260821214045261,0.5608020206377144,-1.121119158479381,1.471639278433532,-0.39291816166985605,1.6823635874568215,-0.2016402256325165,0.5918051876576467,-3.647076271223537,-2.8951009535122445,-0.8914221996037845,-1.8153410975319222,1.071703893418194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.951552045124876,2.7848617366955484,0.3837375622781316,-1.4185090530760895,-1.0008837996980766,1.0348586122703907,4.7214586862516565,-0.415864435062991,-2.2816906097433822,-4.259039588085337,-2.0411353681029816,4.6980726794644525,-1.811717308997661,1.7475886618486047,-1.7154909645341334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.254366663068668,-3.4739716768603977,3.431773178721004,-3.333236398375843,1.0142423339001354,0.2725459709728302,6.571638869696656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.38781864154729373,1.0459408821116805,2.2075447895448903,1.4047422066521724,-0.1813742729542449,-0.12742939426074962,-0.624328687893037,0.009481024097750534,-2.202357625384755,-1.2216623049881226,-0.9898987966106048,-0.6647387174929205,1.3016893037861106,3.077880849539814,-1.3790959157102676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9343416226198462,2.3158707881550393,-0.5941931211083578,-0.4691168473421463,-0.7472451601394718,-0.41075295303149506,-0.1750972289618531,-0.24412007030009875,-0.5576154880469373,1.4372552473887659,0.9732599361861931,0.2633622523561474,2.1491130027458976,0.16075720047713116,0.9147262273099348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.1186951276757515,-2.791565545422591,-0.2031503268020769,-1.4159412200895134,0.0019695336584693024,0.22385053139492905,-1.9155879522624741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30852412762038384,1.852994852011772,-0.7940642997346954,-0.33849378992111223,-1.9809937762841048,-3.9860641172057742,-0.08284459921238607,2.297374258170258,0.5970992512078874,0.6465486323680842,-0.2375285650893595,0.974924549608791,-0.3203532338820665,0.19214985058623135,-2.34317575147108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8173653533414598,-1.0259798745681712,1.3180661786501258,-0.8279239041876512,0.10481386045642616,2.410001914158653,0.7578683622700719,-1.0997940892854476,0.782896152431225,3.877856302481794,0.9210309208202485,0.8649090319914263,0.4151569900777199,-0.35796824424060336,1.844877743364905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9486347661588206,-2.1533454376806773,-1.9672743428821788,-2.6315383692384615,0.5626766029665875,-1.5543241892566373,0.1031664157151182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1639360584541238,1.9080284621942782,4.649799976715116,2.050257175440162,0.9189107295968242,-1.847896276463148,-2.874059597764214,-0.5124009879859805,-0.852108105826348,2.1682941055568854,1.64004773944405,5.552344107865279,-2.5161813899429655,-0.9918223838209332,-4.839133073730802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18280532451645914,-3.212871031605158,-2.986584363587376,-1.5464304714419894,-1.4240285003846562,0.7036351486086669,-2.794148585874362,-3.3085094173127523,1.0165388458653126,4.954988962216895,1.3618812984965611,2.2799866806562434,-0.0626400744762119,0.37595976874297143,-4.503389683081796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8815801632014306,1.2954273284922966,6.059284473042009,-1.6990680267258096,0.9919070888888317,1.2465447701227355,-0.3398537947815985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1958254210301176,0.5010019499524176,2.0036287238497223,1.527256836705777,1.1664183827981711,0.8290177837204915,-0.6784871969815436,1.3423195110784958,-2.8931902828178098,-0.4498344055562846,-1.5947028607652949,-1.6193357157786354,-0.7943705992147017,-1.505200374686026,-0.7407538426493323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3349515998346613,-0.9899241937569063,-1.0754530849814015,2.6904111652647824,-0.8980838915023228,-0.4793797015239427,3.2115779555256507,-1.0162387888767301,-0.32211707326799477,0.9717156649935896,-1.3962699033288213,0.2982731792473441,-1.1787400538743915,1.7425574556579537,-0.6491671714979415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4792212557317823,-1.522799940570494,1.9627611511914616,-0.1665738160828436,-0.6033594032043901,1.672766534170874,2.705831771893992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.571030574875909,0.8156328502002035,-0.8097040578051722,-3.300260797277228,2.1809344860884474,-0.6811252961287648,-0.5775180464392289,0.06762608321937069,-2.124712311469755,0.1271688830745097,-1.1569934943774811,0.3866283335127285,1.2128352334907424,0.3697633678848664,-0.7765284819645899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2660539343550452,1.6949508716394197,-1.6348305886930161,-0.38965501119425205,-1.6417155910182664,0.431517442067463,0.43599272955645496,-1.5446588380916655,2.230699101009889,-0.22806824112797663,-1.1917340594368975,0.40947517618402784,-2.405115300470648,-1.8099316175993536,0.6097318836160621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
