img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,img17,img18,img19,img20,img21,img22,img23,img24,img25,img26,img27,img28,img29,img30,img31,img32,img33,img34,img35,img36,img37
-2.4170990125892233,-1.503187860737154,-3.2696727889021675,-3.931844343501518,0.11463993609713974,-1.3277963778033257,-1.7301458500187943,0.6742676593161825,0.14972046377986814,0.5084906434944951,-1.6510053778101756,-0.10173141023682675,-1.9768164780197672,-4.172502007796453,0.5625029417393357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6941767554534035,4.832816014757901,-1.2561014314125192,4.855598721870496,0.15083778888029364,-1.9244826457239395,3.77925060772119,-2.3588684224132885,-5.002558245597831,1.1170439576017301,0.6837351654535571,-1.6652822640339,-0.31467830219106574,4.975059971361751,-1.141474929337491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7425045829748473,5.021310124933105,2.1899227956958978,0.608903203207257,-2.8445046568663086,3.1292067382956663,1.799764332357542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2267449366758028,-0.8007886779992255,-1.7119954837448228,0.6565533028557802,-1.7885771288358572,-0.6035811918049765,2.9372747521538365,-1.8305657167692413,1.7494883159146362,-0.43993962020205135,-0.7777764460892396,1.634588573034364,0.9153583145299864,-3.047050395075209,-1.1539926553801259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9041817799288294,0.8535705551031727,0.949902544828765,-0.082243599163629,0.12255207126657552,2.003359864367418,0.010225759122310052,-0.33272348839617916,-0.5054120560741469,1.1215587713075168,0.46310856117349886,3.5415331578017293,-1.5807915593618036,-3.3893630649875086,-1.6381076362360263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.4274824991108646,0.11678626391490798,0.5233034356163779,1.9957560520705728,-1.267044355655636,0.20793288717229164,3.25201923590579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.280163344075314,-0.18184998036563904,-1.048038951250673,-4.957496125871067,2.2564655074919564,-4.38073077649514,-1.508723245971633,-0.8559603240038891,-3.650965549189543,-4.129557912866328,-0.34853247106216223,4.282439598035523,-1.3945442031717397,-1.8079414511246892,3.4849276720148854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.958317448596555,7.0305678469132165,-1.8352730328463664,4.739555179253214,-3.830219384221005,-3.9217944978367703,-0.9540644204124842,1.9352913674951377,-4.982290873882498,-0.7348935289821519,-1.1611611207778454,2.5958246720125553,-2.621751258586909,2.436355228048761,1.2951418431012165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7878738495341224,4.405268328966489,2.6954248218301498,-0.08276655200308802,-3.9580228335487675,1.2329572203488395,3.4903312549030163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.9232991966041624,-7.1489375722301425,-10.866686200236417,-10.639277777156298,10.112047844104925,-0.984196856215199,1.059461470122809,-11.394661059250708,-10.949261256166404,-1.1622562945425816,-3.151895562807759,2.9905386271777488,-2.362935975865227,-8.938296484517615,4.596278276529437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
